Network|Station|Latitude|Longitude|Elevation|Sitename|StartTime|EndTime
2A|625|36.894622|-97.875389|349.3|625|2016-04-12T15:48:18|2016-05-12T19:56:49
2A|626|36.890913|-97.875401|346.7|626|2016-04-12T15:49:51|2016-05-12T20:00:24
2A|627|36.887553|-97.875421|348.2|627|2016-04-12T15:51:21|2016-05-12T20:03:54
2A|628|36.883995|-97.875435|347.5|628|2016-04-12T15:54:12|2016-05-12T20:07:13
2A|629|36.880207|-97.875419|343.6|629|2016-04-12T15:55:44|2016-05-12T20:11:55
2A|63|36.695385|-98.073735|349.2|63|2016-04-11T16:22:28|2016-05-11T19:46:17
2A|630|36.87627|-97.875466|342.6|630|2016-04-12T15:57:41|2016-05-12T20:14:58
2A|631|36.872952|-97.875416|341.2|631|2016-04-12T15:59:11|2016-05-12T20:19:21
2A|632|36.869133|-97.875433|342.0|632|2016-04-12T16:01:46|2016-05-12T20:23:21
2A|633|36.865747|-97.875343|342.5|633|2016-04-12T16:03:41|2016-05-12T20:27:25
2A|634|36.861927|-97.875299|339.0|634|2016-04-12T16:05:36|2016-05-12T20:31:36
2A|635|36.858554|-97.875269|340.3|635|2016-04-12T16:07:15|2016-05-12T20:36:20
2A|636|36.854629|-97.875356|340.1|636|2016-04-12T16:09:19|2016-05-12T20:40:58
2A|637|36.850757|-97.875283|339.1|637|2016-04-12T16:11:27|2016-05-12T20:45:52
2A|638|36.846923|-97.875257|338.7|638|2016-04-12T16:13:27|2016-05-12T20:51:59
2A|639|36.843628|-97.87529|338.4|639|2016-04-12T16:14:53|2016-05-12T20:56:09
2A|64|36.691521|-98.073749|350.1|64|2016-04-11T16:25:19|2016-05-11T19:37:15
2A|640|36.839672|-97.875438|339.8|640|2016-04-12T16:16:29|2016-05-12T21:01:02
2A|641|36.836377|-97.875434|342.6|641|2016-04-12T16:18:06|2016-05-12T21:05:13
2A|642|36.832351|-97.875441|339.6|642|2016-04-12T16:20:06|2016-05-12T21:08:49
2A|643|36.829084|-97.875417|339.2|643|2016-04-12T16:21:30|2016-05-12T21:13:46
2A|644|36.825455|-97.875468|342.1|644|2016-04-12T16:22:54|2016-05-12T21:18:13
2A|645|36.821732|-97.875532|337.1|645|2016-04-12T16:24:28|2016-05-12T21:22:42
2A|646|36.818227|-97.875579|335.6|646|2016-04-12T16:26:27|2016-05-12T21:26:42
2A|647|36.814559|-97.875583|339.8|647|2016-04-12T16:30:05|2016-05-12T21:30:53
2A|648|36.810455|-97.875624|342.5|648|2016-04-12T16:32:13|2016-05-12T21:35:14
2A|649|36.807289|-97.875677|343.3|649|2016-04-12T16:34:29|2016-05-12T21:38:34
2A|65|36.687937|-98.073786|346.7|65|2016-04-11T16:28:38|2016-05-11T19:41:24
2A|650|36.803661|-97.875753|343.9|650|2016-04-12T16:36:27|2016-05-12T21:42:07
2A|651|36.799778|-97.87581|355.2|651|2016-04-12T16:38:00|2016-05-12T21:47:07
2A|652|36.796599|-97.875818|350.9|652|2016-04-12T16:39:36|2016-05-12T21:51:54
2A|653|36.793478|-97.875838|359.8|653|2016-04-12T16:41:08|2016-05-12T21:58:09
2A|654|36.789374|-97.875834|349.8|654|2016-04-12T16:43:05|2016-05-12T22:03:42
2A|655|36.785795|-97.875856|348.4|655|2016-04-12T16:44:26|2016-05-12T22:07:26
2A|656|36.781997|-97.875847|346.3|656|2016-04-12T16:46:18|2016-05-12T22:11:04
2A|657|36.778441|-97.875777|347.1|657|2016-04-12T16:47:46|2016-05-12T22:15:02
2A|658|36.774727|-97.875786|349.1|658|2016-04-12T16:49:07|2016-05-12T22:19:45
2A|659|36.771074|-97.875752|362.4|659|2016-04-12T16:50:50|2016-05-12T22:23:35
2A|66|36.684242|-98.0736|349.9|66|2016-04-11T16:32:12|2016-05-11T19:22:25
2A|660|36.767493|-97.87578|352.0|660|2016-04-12T16:52:36|2016-05-12T22:27:04
2A|661|36.763766|-97.875816|349.5|661|2016-04-12T16:54:02|2016-05-12T22:34:00
2A|662|36.760226|-97.875658|350.3|662|2016-04-12T16:55:34|2016-05-12T22:38:00
2A|663|36.75666|-97.875941|347.9|663|2016-04-12T16:57:51|2016-05-12T22:41:31
2A|664|36.752876|-97.87597|346.8|664|2016-04-12T16:59:29|2016-05-12T22:44:59
2A|665|36.985196|-97.858406|363.9|665|2016-04-12T19:19:48|2016-05-11T18:25:56
2A|666|36.981636|-97.858399|366.2|666|2016-04-12T19:18:00|2016-05-11T18:23:00
2A|667|36.978047|-97.858423|365.2|667|2016-04-12T19:16:13|2016-05-11T18:20:10
2A|668|36.974382|-97.858431|357.5|668|2016-04-12T19:14:02|2016-05-11T18:17:09
2A|669|36.970662|-97.858441|361.3|669|2016-04-12T19:11:31|2016-05-11T18:11:38
2A|67|36.680582|-98.07378|350.6|67|2016-04-11T16:35:25|2016-05-11T19:16:47
2A|670|36.96724|-97.858457|356.5|670|2016-04-12T19:09:44|2016-05-11T18:07:56
2A|671|36.963622|-97.85844|357.5|671|2016-04-12T19:08:00|2016-05-11T18:03:52
2A|672|36.959997|-97.858504|356.7|672|2016-04-12T19:05:54|2016-05-11T18:01:02
2A|673|36.956299|-97.858518|359.3|673|2016-04-12T19:04:19|2016-05-11T17:53:37
2A|675|36.949007|-97.858628|362.0|675|2016-04-12T19:00:39|2016-05-11T17:47:00
2A|676|36.94536|-97.858685|359.6|676|2016-04-12T18:58:58|2016-05-11T17:44:26
2A|677|36.941602|-97.857459|360.3|677|2016-04-12T18:56:31|2016-05-11T17:37:46
2A|678|36.937945|-97.857541|358.3|678|2016-04-12T18:54:44|2016-05-11T17:35:00
2A|679|36.934215|-97.857621|350.4|679|2016-04-12T18:52:50|2016-05-11T17:30:31
2A|68|36.677003|-98.073714|346.2|68|2016-04-11T16:38:22|2016-05-11T19:12:36
2A|680|36.930671|-97.857604|350.9|680|2016-04-12T18:51:12|2016-05-11T17:26:14
2A|681|36.927135|-97.857621|350.8|681|2016-04-12T18:49:23|2016-05-11T17:23:33
2A|682|36.923442|-97.85761|347.7|682|2016-04-12T18:47:50|2016-05-11T17:21:01
2A|683|36.919596|-97.857615|346.1|683|2016-04-12T18:45:55|2016-05-11T17:17:54
2A|684|36.916241|-97.857584|347.8|684|2016-04-12T18:44:11|2016-05-11T17:13:24
2A|685|36.91266|-97.857544|347.4|685|2016-04-12T18:41:47|2016-05-11T17:09:51
2A|686|36.909004|-97.857498|348.2|686|2016-04-12T18:40:09|2016-05-11T16:55:03
2A|687|36.905385|-97.857441|345.8|687|2016-04-12T18:38:24|2016-05-11T16:50:16
2A|689|36.898176|-97.857162|343.0|689|2016-04-12T18:35:01|2016-05-11T16:06:40
2A|69|36.673391|-98.073661|343.4|69|2016-04-11T16:41:16|2016-05-11T19:08:44
2A|690|36.893924|-97.857334|341.6|690|2016-04-12T18:33:05|2016-05-11T16:02:31
2A|691|36.89085|-97.857299|339.8|691|2016-04-12T18:31:17|2016-05-11T15:57:01
2A|692|36.887221|-97.857345|335.6|692|2016-04-12T18:29:13|2016-05-11T15:53:39
2A|693|36.883662|-97.857332|347.3|693|2016-04-12T18:27:27|2016-05-11T15:49:19
2A|694|36.879921|-97.857136|343.4|694|2016-04-12T18:25:23|2016-05-11T15:46:03
2A|695|36.87619|-97.8573|342.5|695|2016-04-12T18:23:48|2016-05-11T15:42:05
2A|696|36.872725|-97.857284|343.8|696|2016-04-12T18:21:49|2016-05-11T15:38:53
2A|697|36.869105|-97.857288|341.6|697|2016-04-12T18:19:40|2016-05-11T15:36:02
2A|698|36.865336|-97.857243|338.3|698|2016-04-12T18:18:04|2016-05-11T15:32:40
2A|699|36.861732|-97.857289|338.6|699|2016-04-12T18:16:12|2016-05-11T15:29:18
2A|7|36.796814|-98.092121|380.3|7|2016-04-11T14:40:45|2016-05-11T14:05:51
2A|70|36.669762|-98.073653|346.4|70|2016-04-11T16:44:59|2016-05-11T19:05:37
2A|700|36.858076|-97.857292|334.7|700|2016-04-12T18:14:29|2016-05-11T15:25:46
2A|701|36.854588|-97.857328|337.4|701|2016-04-12T18:12:47|2016-05-11T15:22:17
2A|702|36.850416|-97.85713|335.6|702|2016-04-12T18:10:55|2016-05-11T15:18:26
2A|703|36.846751|-97.857307|331.4|703|2016-04-12T18:09:06|2016-05-11T15:15:02
2A|704|36.843299|-97.85732|334.4|704|2016-04-12T18:07:20|2016-05-11T15:08:22
2A|705|36.839686|-97.857395|335.9|705|2016-04-12T18:05:24|2016-05-11T15:02:46
2A|706|36.825251|-97.857437|331.6|706|2016-04-12T17:58:11|2016-05-11T14:54:06
2A|707|36.821669|-97.857465|334.3|707|2016-04-12T17:56:19|2016-05-11T14:48:15
2A|708|36.818066|-97.857492|331.0|708|2016-04-12T17:54:14|2016-05-11T14:44:42
2A|709|36.814457|-97.857511|328.1|709|2016-04-12T17:52:03|2016-05-11T14:40:56
2A|71|36.665944|-98.073573|347.8|71|2016-04-11T16:48:18|2016-05-14T12:47:08
2A|710|36.810895|-97.857361|330.8|710|2016-04-12T17:50:27|2016-05-11T14:37:14
2A|711|36.807215|-97.857566|332.3|711|2016-04-12T17:48:12|2016-05-11T14:32:45
2A|712|36.803498|-97.857613|335.5|712|2016-04-12T17:46:26|2016-05-11T14:27:50
2A|713|36.799849|-97.857654|339.0|713|2016-04-12T17:44:23|2016-05-11T14:15:54
2A|714|36.796325|-97.85771|336.6|714|2016-04-12T17:41:20|2016-05-11T14:08:54
2A|715|36.792617|-97.857717|337.1|715|2016-04-12T17:39:44|2016-05-11T13:56:25
2A|716|36.789018|-97.85771|339.6|716|2016-04-12T17:38:07|2016-05-11T13:53:54
2A|717|36.785353|-97.857706|340.0|717|2016-04-12T17:36:21|2016-05-11T13:49:27
2A|718|36.781634|-97.857709|343.5|718|2016-04-12T17:32:50|2016-05-11T13:45:08
2A|72|36.662441|-98.073377|351.6|72|2016-04-11T16:51:45|2016-05-11T18:57:36
2A|721|36.753232|-97.858048|340.7|721|2016-04-13T12:48:30|2016-05-11T13:32:06
2A|722|36.985119|-97.840442|361.9|722|2016-04-11T19:38:20|2016-05-11T18:30:23
2A|723|36.981656|-97.840459|359.2|723|2016-04-11T19:34:59|2016-05-11T18:37:39
2A|724|36.978026|-97.840276|358.6|724|2016-04-11T19:31:03|2016-05-11T18:41:46
2A|725|36.974412|-97.840497|360.5|725|2016-04-11T19:27:34|2016-05-11T18:45:19
2A|726|36.970652|-97.840571|357.8|726|2016-04-11T19:22:50|2016-05-11T18:48:42
2A|727|36.967219|-97.840598|355.8|727|2016-04-11T19:18:48|2016-05-11T18:52:10
2A|728|36.96373|-97.840624|353.3|728|2016-04-11T19:15:36|2016-05-11T18:57:28
2A|729|36.959937|-97.8407|348.6|729|2016-04-11T19:10:55|2016-05-11T19:02:17
2A|73|36.6588|-98.073379|357.1|73|2016-04-11T16:54:03|2016-05-11T18:54:03
2A|730|36.956126|-97.840701|350.8|730|2016-04-11T19:07:38|2016-05-11T19:07:26
2A|731|36.952579|-97.840531|349.9|731|2016-04-11T19:04:13|2016-05-11T19:13:45
2A|732|36.949033|-97.840524|351.0|732|2016-04-11T19:01:24|2016-05-11T19:17:16
2A|733|36.945375|-97.840748|351.2|733|2016-04-11T18:58:20|2016-05-11T19:20:36
2A|734|36.941608|-97.839697|349.6|734|2016-04-11T18:54:43|2016-05-11T19:23:46
2A|735|36.937842|-97.8396|349.6|735|2016-04-11T18:50:49|2016-05-11T19:27:13
2A|736|36.934432|-97.839557|346.6|736|2016-04-11T18:46:19|2016-05-11T19:31:26
2A|737|36.930777|-97.839517|344.1|737|2016-04-11T18:43:00|2016-05-11T19:34:36
2A|738|36.926896|-97.839339|344.7|738|2016-04-11T18:38:41|2016-05-11T19:40:57
2A|739|36.923476|-97.839443|343.1|739|2016-04-11T18:26:38|2016-05-11T19:45:30
2A|74|36.655122|-98.073369|361.6|74|2016-04-11T16:56:33|2016-05-11T18:51:21
2A|740|36.919081|-97.83949|340.5|740|2016-04-11T18:10:44|2016-05-11T19:55:44
2A|741|36.916269|-97.839494|341.8|741|2016-04-11T18:07:35|2016-05-11T20:00:26
2A|742|36.9123|-97.839525|338.1|742|2016-04-11T18:04:04|2016-05-11T20:03:46
2A|743|36.908861|-97.839439|340.9|743|2016-04-11T18:01:02|2016-05-11T20:09:41
2A|744|36.90535|-97.839386|343.8|744|2016-04-11T17:57:13|2016-05-11T20:15:47
2A|745|36.901562|-97.839226|344.7|745|2016-04-11T17:53:53|2016-05-11T20:20:14
2A|746|36.898033|-97.839222|344.7|746|2016-04-11T17:50:33|2016-05-11T20:23:16
2A|747|36.89431|-97.83926|344.1|747|2016-04-11T17:47:02|2016-05-11T20:28:15
2A|748|36.890701|-97.839265|340.5|748|2016-04-11T17:44:22|2016-05-11T20:32:18
2A|749|36.887029|-97.839267|339.5|749|2016-04-11T17:41:36|2016-05-11T20:37:27
2A|75|36.651535|-98.073609|362.8|75|2016-04-11T16:59:15|2016-05-11T18:48:06
2A|750|36.883635|-97.839308|338.3|750|2016-04-11T17:36:32|2016-05-11T20:42:32
2A|751|36.868873|-97.839241|342.3|751|2016-04-12T19:42:00|2016-05-11T20:55:06
2A|752|36.854|-97.839252|332.0|752|2016-04-12T19:48:38|2016-05-11T21:05:06
2A|753|36.839492|-97.839394|330.1|753|2016-04-11T17:16:01|2016-05-11T21:19:52
2A|754|36.836031|-97.839284|333.2|754|2016-04-11T17:12:03|2016-05-11T21:23:59
2A|755|36.832312|-97.839511|331.6|755|2016-04-11T17:07:07|2016-05-11T21:27:04
2A|756|36.828772|-97.839492|330.7|756|2016-04-11T17:03:46|2016-05-11T21:30:22
2A|757|36.825261|-97.839482|330.1|757|2016-04-11T16:54:49|2016-05-11T21:36:07
2A|758|36.821604|-97.839357|328.5|758|2016-04-11T16:58:32|2016-05-11T21:41:22
2A|759|36.817943|-97.83955|328.5|759|2016-04-11T16:47:11|2016-05-11T21:44:51
2A|76|36.648016|-98.073553|366.5|76|2016-04-11T17:01:43|2016-05-11T18:44:05
2A|760|36.814362|-97.839535|328.3|760|2016-04-11T16:44:19|2016-05-11T21:49:11
2A|761|36.810907|-97.839598|320.7|761|2016-04-11T16:40:47|2016-05-11T21:53:04
2A|762|36.807326|-97.839559|326.9|762|2016-04-11T16:29:00|2016-05-11T22:03:03
2A|763|36.796074|-97.839733|334.1|763|2016-04-11T16:05:09|2016-05-11T22:11:49
2A|764|36.792622|-97.839714|334.0|764|2016-04-11T16:00:52|2016-05-11T22:15:41
2A|765|36.788983|-97.839701|331.7|765|2016-04-11T15:56:21|2016-05-11T22:19:00
2A|766|36.785305|-97.839704|329.7|766|2016-04-11T15:51:38|2016-05-11T22:24:20
2A|767|36.781851|-97.839674|328.9|767|2016-04-11T15:46:24|2016-05-11T22:27:51
2A|768|36.777919|-97.839724|328.8|768|2016-04-11T15:42:29|2016-05-11T22:33:12
2A|769|36.774544|-97.839719|328.5|769|2016-04-11T15:36:24|2016-05-11T22:36:17
2A|77|36.644284|-98.073524|370.7|77|2016-04-11T17:03:51|2016-05-11T18:40:59
2A|770|36.770931|-97.8397|331.1|770|2016-04-11T15:32:36|2016-05-11T22:40:32
2A|771|36.766945|-97.839743|329.4|771|2016-04-11T15:28:50|2016-05-11T22:44:19
2A|772|36.763606|-97.839628|333.8|772|2016-04-11T15:20:16|2016-05-11T22:49:19
2A|773|36.75998|-97.839859|339.0|773|2016-04-11T14:53:43|2016-05-11T22:52:48
2A|774|36.985205|-97.822227|365.7|774|2016-04-11T19:44:45|2016-05-12T18:15:35
2A|775|36.981643|-97.822285|362.3|775|2016-04-11T19:49:35|2016-05-12T18:11:29
2A|776|36.978046|-97.822274|361.3|776|2016-04-11T19:52:17|2016-05-12T18:08:32
2A|777|36.974402|-97.822295|356.6|777|2016-04-11T19:54:50|2016-05-12T18:05:29
2A|778|36.970686|-97.822305|356.8|778|2016-04-11T19:59:09|2016-05-12T18:03:01
2A|779|36.967103|-97.822485|351.7|779|2016-04-11T20:02:13|2016-05-12T18:00:15
2A|78|36.640694|-98.073424|374.0|78|2016-04-11T17:06:46|2016-05-11T18:37:28
2A|780|36.963425|-97.822599|354.3|780|2016-04-11T20:05:30|2016-05-12T17:57:07
2A|781|36.959834|-97.822469|351.4|781|2016-04-11T20:14:03|2016-05-12T17:51:18
2A|782|36.956125|-97.82248|353.1|782|2016-04-11T20:19:12|2016-05-12T17:37:21
2A|783|36.952633|-97.822475|351.3|783|2016-04-11T20:22:24|2016-05-12T17:32:54
2A|784|36.949009|-97.822502|351.4|784|2016-04-11T20:24:59|2016-05-12T17:28:59
2A|785|36.945378|-97.8225|347.7|785|2016-04-11T20:27:48|2016-05-12T16:46:36
2A|786|36.941717|-97.821649|350.5|786|2016-04-11T20:31:22|2016-05-12T16:43:16
2A|787|36.937772|-97.821369|351.5|787|2016-04-11T20:34:38|2016-05-12T16:39:42
2A|788|36.934108|-97.821377|347.0|788|2016-04-11T20:37:36|2016-05-12T16:36:41
2A|789|36.930507|-97.821395|346.0|789|2016-04-11T20:40:15|2016-05-12T16:33:35
2A|79|36.63696|-98.073482|371.1|79|2016-04-11T17:23:43|2016-05-11T18:33:47
2A|790|36.926955|-97.821447|351.1|790|2016-04-11T20:44:33|2016-05-12T16:30:17
2A|791|36.923319|-97.82137|349.3|791|2016-04-11T20:49:44|2016-05-12T16:22:30
2A|792|36.919672|-97.821362|348.3|792|2016-04-11T20:52:45|2016-05-12T16:19:41
2A|793|36.916071|-97.821321|346.4|793|2016-04-11T20:56:43|2016-05-12T16:16:22
2A|794|36.912659|-97.821292|340.4|794|2016-04-11T21:01:07|2016-05-12T16:11:23
2A|795|36.908746|-97.821222|348.6|795|2016-04-11T21:06:05|2016-05-12T16:07:50
2A|796|36.905237|-97.821288|347.9|796|2016-04-11T21:09:49|2016-05-12T16:03:15
2A|797|36.901512|-97.821271|347.1|797|2016-04-11T21:12:26|2016-05-12T15:58:45
2A|798|36.898059|-97.821234|346.7|798|2016-04-11T21:15:55|2016-05-12T15:55:23
2A|799|36.894281|-97.821241|345.9|799|2016-04-11T21:18:34|2016-05-12T15:52:15
2A|8|36.760402|-98.092663|354.3|8|2016-04-12T18:39:16|2016-05-12T15:26:33
2A|80|36.63343|-98.073505|369.6|80|2016-04-11T17:29:26|2016-05-11T18:30:43
2A|800|36.890889|-97.821242|344.3|800|2016-04-11T21:21:52|2016-05-12T15:49:24
2A|801|36.887037|-97.821281|346.9|801|2016-04-11T21:24:15|2016-05-12T15:46:08
2A|802|36.883476|-97.821292|346.9|802|2016-04-11T21:27:05|2016-05-12T15:38:34
2A|803|36.880168|-97.821258|350.0|803|2016-04-11T21:31:48|2016-05-12T15:34:37
2A|804|36.876162|-97.821185|343.0|804|2016-04-11T21:34:44|2016-05-12T15:30:25
2A|805|36.872496|-97.821229|343.8|805|2016-04-11T21:38:22|2016-05-12T15:27:29
2A|806|36.868928|-97.821263|342.8|806|2016-04-11T21:42:05|2016-05-12T15:24:03
2A|807|36.865204|-97.821251|341.6|807|2016-04-11T21:45:10|2016-05-12T15:20:51
2A|808|36.86172|-97.821229|341.9|808|2016-04-11T21:49:22|2016-05-12T15:16:06
2A|809|36.857963|-97.821253|342.1|809|2016-04-11T21:51:48|2016-05-12T15:13:15
2A|81|36.629787|-98.073539|371.7|81|2016-04-11T17:32:17|2016-05-11T18:27:22
2A|810|36.854503|-97.821292|340.9|810|2016-04-11T21:55:39|2016-05-12T15:10:06
2A|811|36.850849|-97.821292|339.8|811|2016-04-11T21:58:25|2016-05-12T15:06:20
2A|812|36.847185|-97.821258|345.9|812|2016-04-11T22:01:16|2016-05-12T15:01:32
2A|813|36.843574|-97.821285|341.6|813|2016-04-11T22:05:10|2016-05-12T14:57:32
2A|814|36.840064|-97.821295|341.6|814|2016-04-11T22:10:17|2016-05-12T14:53:40
2A|815|36.836311|-97.82125|337.2|815|2016-04-11T22:12:32|2016-05-12T14:50:20
2A|816|36.832763|-97.821336|335.3|816|2016-04-11T22:17:04|2016-05-12T14:45:53
2A|817|36.829072|-97.821419|334.3|817|2016-04-11T22:19:26|2016-05-12T14:38:45
2A|818|36.825534|-97.821508|335.8|818|2016-04-11T22:24:52|2016-05-12T14:34:24
2A|819|36.821803|-97.821583|331.4|819|2016-04-11T22:28:32|2016-05-12T14:30:03
2A|82|36.626177|-98.073512|383.0|82|2016-04-11T17:34:57|2016-05-11T18:24:49
2A|820|36.818281|-97.821606|330.8|820|2016-04-11T22:31:21|2016-05-12T14:26:18
2A|821|36.814557|-97.821578|329.5|821|2016-04-11T22:34:13|2016-05-12T14:20:43
2A|822|36.811024|-97.82137|327.7|822|2016-04-11T22:38:53|2016-05-12T14:15:02
2A|823|36.807241|-97.821586|331.3|823|2016-04-11T22:42:35|2016-05-12T14:09:24
2A|824|36.803639|-97.821622|331.5|824|2016-04-11T22:45:25|2016-05-12T14:03:34
2A|825|36.800123|-97.821648|330.9|825|2016-04-11T22:49:30|2016-05-12T13:59:13
2A|826|36.796581|-97.821719|327.9|826|2016-04-11T22:53:21|2016-05-12T13:53:13
2A|827|36.792738|-97.821734|324.4|827|2016-04-11T22:58:27|2016-05-12T13:48:51
2A|828|36.789122|-97.821734|329.6|828|2016-04-11T23:01:43|2016-05-12T13:45:17
2A|829|36.785534|-97.821636|333.4|829|2016-04-11T23:05:03|2016-05-12T13:41:35
2A|83|36.622371|-98.073536|387.8|83|2016-04-11T17:37:22|2016-05-11T18:21:39
2A|830|36.781962|-97.821691|329.4|830|2016-04-11T23:09:53|2016-05-12T13:38:18
2A|831|36.778228|-97.821722|327.2|831|2016-04-11T23:13:05|2016-05-12T13:34:15
2A|832|36.774629|-97.821744|324.1|832|2016-04-11T23:16:08|2016-05-12T13:30:25
2A|833|36.771013|-97.821746|319.0|833|2016-04-11T23:18:55|2016-05-12T13:25:32
2A|834|36.767449|-97.821818|317.8|834|2016-04-11T23:22:04|2016-05-12T13:20:53
2A|835|36.763773|-97.821772|318.2|835|2016-04-11T23:24:49|2016-05-12T13:15:14
2A|836|36.988901|-97.804428|360.5|836|2016-04-12T14:58:18|2016-05-12T18:42:17
2A|837|36.98501|-97.804408|356.1|837|2016-04-12T14:56:18|2016-05-12T18:46:32
2A|838|36.981557|-97.804298|357.7|838|2016-04-12T14:54:42|2016-05-12T18:51:00
2A|839|36.977864|-97.804289|354.4|839|2016-04-12T14:53:09|2016-05-12T18:54:40
2A|84|36.618931|-98.073462|385.8|84|2016-04-11T17:40:40|2016-05-11T18:18:21
2A|840|36.974149|-97.804273|353.1|840|2016-04-12T14:51:27|2016-05-10T22:32:26
2A|841|36.970413|-97.80426|352.8|841|2016-04-12T14:49:50|2016-05-12T19:00:03
2A|842|36.967082|-97.804313|351.7|842|2016-04-12T14:48:02|2016-05-12T19:04:38
2A|843|36.963704|-97.804374|349.4|843|2016-04-12T14:46:18|2016-05-12T19:06:39
2A|844|36.959869|-97.804596|348.6|844|2016-04-12T14:44:39|2016-05-12T19:08:55
2A|845|36.956427|-97.804427|347.0|845|2016-04-12T14:43:06|2016-05-12T19:10:52
2A|846|36.952594|-97.804633|342.6|846|2016-04-12T14:41:12|2016-05-12T19:13:37
2A|847|36.948738|-97.804388|341.0|847|2016-04-12T14:39:23|2016-05-12T19:16:10
2A|848|36.945214|-97.804616|339.9|848|2016-04-12T14:37:35|2016-05-12T19:18:47
2A|849|36.941464|-97.803273|342.9|849|2016-04-12T14:35:11|2016-05-12T19:21:46
2A|85|36.615255|-98.073459|384.4|85|2016-04-11T17:43:21|2016-05-11T18:14:28
2A|850|36.937769|-97.803126|334.9|850|2016-04-12T14:33:03|2016-05-12T19:24:21
2A|851|36.933956|-97.803234|339.6|851|2016-04-12T14:31:14|2016-05-12T19:26:51
2A|852|36.930384|-97.803021|336.2|852|2016-04-12T14:29:36|2016-05-12T19:29:03
2A|853|36.92685|-97.80306|335.6|853|2016-04-12T14:27:43|2016-05-12T19:31:36
2A|854|36.923131|-97.803064|337.9|854|2016-04-12T14:25:34|2016-05-12T19:33:57
2A|855|36.919321|-97.803075|338.2|855|2016-04-12T14:21:27|2016-05-12T19:36:23
2A|856|36.915856|-97.803202|339.3|856|2016-04-12T14:19:42|2016-05-12T19:39:15
2A|857|36.91202|-97.803061|341.0|857|2016-04-12T14:17:28|2016-05-12T19:42:26
2A|858|36.908634|-97.802973|340.2|858|2016-04-12T14:15:55|2016-05-12T19:44:13
2A|859|36.904669|-97.802904|337.0|859|2016-04-12T14:14:13|2016-05-12T19:46:33
2A|86|36.611611|-98.07349|385.5|86|2016-04-11T17:45:47|2016-05-11T18:09:23
2A|860|36.901263|-97.803024|337.0|860|2016-04-12T14:12:36|2016-05-12T19:48:41
2A|861|36.897562|-97.803068|334.0|861|2016-04-12T14:10:56|2016-05-12T19:51:06
2A|862|36.893818|-97.803062|334.3|862|2016-04-12T14:09:18|2016-05-12T19:53:25
2A|863|36.890117|-97.803178|335.1|863|2016-04-12T14:07:33|2016-05-12T19:55:38
2A|864|36.886672|-97.803122|338.7|864|2016-04-12T14:05:51|2016-05-12T19:58:24
2A|865|36.883208|-97.803123|337.2|865|2016-04-12T14:03:46|2016-05-12T20:00:14
2A|866|36.879504|-97.802944|334.1|866|2016-04-12T14:02:11|2016-05-12T20:02:11
2A|867|36.875957|-97.803154|334.6|867|2016-04-12T13:59:51|2016-05-12T20:05:23
2A|868|36.872296|-97.803124|333.5|868|2016-04-12T13:57:55|2016-05-12T20:08:40
2A|869|36.868632|-97.802966|339.6|869|2016-04-12T13:56:02|2016-05-12T20:11:13
2A|87|36.60813|-98.07354|388.9|87|2016-04-11T17:48:53|2016-05-11T18:04:26
2A|870|36.864982|-97.803157|326.3|870|2016-04-12T13:53:49|2016-05-12T20:13:58
2A|871|36.861493|-97.803183|332.0|871|2016-04-12T13:51:51|2016-05-12T20:17:22
2A|872|36.857799|-97.803215|328.5|872|2016-04-12T13:49:42|2016-05-12T20:19:56
2A|873|36.853999|-97.803282|327.4|873|2016-04-12T13:47:46|2016-05-12T20:22:42
2A|874|36.85085|-97.803289|330.0|874|2016-04-12T13:46:06|2016-05-12T20:24:46
2A|875|36.847185|-97.803205|322.3|875|2016-04-12T13:44:17|2016-05-12T20:26:38
2A|876|36.843482|-97.803088|325.6|876|2016-04-12T13:42:43|2016-05-12T20:30:22
2A|877|36.840174|-97.803196|325.3|877|2016-04-12T13:41:00|2016-05-12T20:37:56
2A|878|36.836249|-97.803131|327.7|878|2016-04-12T13:39:09|2016-05-12T20:42:25
2A|879|36.832451|-97.803092|325.8|879|2016-04-12T13:37:11|2016-05-12T20:45:05
2A|88|36.818577|-98.055814|347.8|88|2016-04-11T19:45:07|2016-05-10T16:59:44
2A|880|36.828957|-97.80327|329.0|880|2016-04-12T13:35:16|2016-05-12T20:51:07
2A|881|36.825125|-97.80311|337.3|881|2016-04-12T13:33:36|2016-05-12T20:53:15
2A|882|36.821631|-97.803324|335.2|882|2016-04-12T13:31:49|2016-05-12T20:55:36
2A|883|36.818283|-97.803202|334.0|883|2016-04-12T13:29:24|2016-05-12T20:58:01
2A|884|36.814522|-97.803379|336.5|884|2016-04-12T13:27:26|2016-05-12T21:00:04
2A|885|36.811096|-97.803282|336.5|885|2016-04-12T13:24:25|2016-05-12T21:01:56
2A|886|36.807227|-97.803415|336.2|886|2016-04-12T13:21:55|2016-05-12T21:04:42
2A|887|36.803491|-97.803481|332.8|887|2016-04-12T13:20:07|2016-05-12T21:14:37
2A|888|36.800063|-97.803546|333.0|888|2016-04-12T13:18:16|2016-05-12T22:09:55
2A|889|36.796545|-97.80355|330.2|889|2016-04-12T13:15:57|2016-05-12T22:19:08
2A|89|36.81495|-98.055882|345.6|89|2016-04-11T19:41:42|2016-05-10T16:55:52
